open,high,low,close,adj_close,volume,company
34.70000076293945,36.2400016784668,34.68000030517578,36.16999816894531,36.16999816894531,11240500,SQ
36.43000030517578,37.36000061035156,36.04999923706055,37.310001373291016,37.310001373291016,11617900,SQ
38.29999923706055,38.65999984741211,37.400001525878906,38.099998474121094,38.099998474121094,20469800,SQ
38.38999938964844,41.150001525878906,38.189998626708984,41.13999938964844,41.13999938964844,31102000,SQ
41.0,41.90999984741211,39.810001373291016,40.7599983215332,40.7599983215332,26626100,SQ
40.45000076293945,41.48099899291992,39.220001220703125,40.880001068115234,40.880001068115234,14710900,SQ
40.619998931884766,41.20000076293945,40.0,40.84000015258789,40.84000015258789,11265600,SQ
41.029998779296875,43.08000183105469,41.029998779296875,42.29999923706055,42.29999923706055,21023600,SQ
42.369998931884766,42.5,41.0099983215332,41.25,41.25,13852300,SQ
41.150001525878906,41.25,38.66999816894531,39.31999969482422,39.31999969482422,17333900,SQ
39.31999969482422,40.310001373291016,39.220001220703125,40.060001373291016,40.060001373291016,10952300,SQ
40.290000915527344,41.130001068115234,40.02000045776367,40.27000045776367,40.27000045776367,9836400,SQ
42.16999816894531,42.97999954223633,41.65999984741211,42.560001373291016,42.560001373291016,24141600,SQ
42.79999923706055,45.439998626708984,42.7599983215332,45.290000915527344,45.290000915527344,27197400,SQ
45.060001373291016,45.66999816894531,43.5,45.0099983215332,45.0099983215332,19998000,SQ
45.220001220703125,45.81999969482422,43.040000915527344,44.31999969482422,44.31999969482422,13960500,SQ
44.83000183105469,45.4900016784668,44.029998779296875,45.119998931884766,45.119998931884766,9049900,SQ
45.5,46.25,44.849998474121094,45.970001220703125,45.970001220703125,11110100,SQ
46.08000183105469,46.249000549316406,44.900001525878906,45.43000030517578,45.43000030517578,7642500,SQ
44.41999816894531,45.939998626708984,42.560001373291016,45.52000045776367,45.52000045776367,10229300,SQ
45.96900177001953,47.5,45.79999923706055,46.90999984741211,46.90999984741211,15334400,SQ
45.75,46.709999084472656,44.02000045776367,44.45000076293945,44.45000076293945,15925100,SQ
43.900001525878906,45.349998474121094,43.349998474121094,43.61000061035156,43.61000061035156,14284100,SQ
42.040000915527344,44.22999954223633,40.119998931884766,41.02000045776367,41.02000045776367,16631600,SQ
39.91999816894531,41.97999954223633,39.099998474121094,41.61000061035156,41.61000061035156,20298800,SQ
42.0099983215332,42.790000915527344,41.5,41.66999816894531,41.66999816894531,11060600,SQ
42.849998474121094,42.849998474121094,39.5,39.5,39.5,16509100,SQ
39.970001220703125,40.56999969482422,36.7599983215332,39.56999969482422,39.56999969482422,18780000,SQ
39.810001373291016,40.459999084472656,38.79999923706055,39.91999816894531,39.91999816894531,9912800,SQ
39.849998474121094,42.68000030517578,39.7400016784668,42.11000061035156,42.11000061035156,13293800,SQ
41.810001373291016,42.4900016784668,40.720001220703125,41.849998474121094,41.849998474121094,16185700,SQ
42.29999923706055,45.040000915527344,42.220001220703125,44.290000915527344,44.290000915527344,19642300,SQ
44.029998779296875,45.189998626708984,43.540000915527344,44.11000061035156,44.11000061035156,10247800,SQ
44.560001373291016,46.439998626708984,44.36000061035156,44.93000030517578,44.93000030517578,15747000,SQ
45.849998474121094,45.900001525878906,43.79999923706055,44.099998474121094,44.099998474121094,11365400,SQ
44.369998931884766,45.0,44.0099983215332,44.900001525878906,44.900001525878906,7078200,SQ
45.02000045776367,45.459999084472656,44.220001220703125,44.86000061035156,44.86000061035156,7901400,SQ
45.5,46.849998474121094,45.25,46.54999923706055,46.54999923706055,13615200,SQ
46.560001373291016,47.11000061035156,45.40999984741211,45.90999984741211,45.90999984741211,19449200,SQ
45.900001525878906,48.0,45.54999923706055,46.04999923706055,46.04999923706055,24022000,SQ
46.0,46.25,44.290000915527344,46.0099983215332,46.0099983215332,17570500,SQ
45.34000015258789,46.119998931884766,45.0099983215332,46.02000045776367,46.02000045776367,11010500,SQ
45.459999084472656,50.5,45.439998626708984,50.41999816894531,50.41999816894531,30623200,SQ
49.54999923706055,50.0099983215332,47.810001373291016,49.599998474121094,49.599998474121094,20827200,SQ
48.70000076293945,51.88999938964844,48.54999923706055,50.720001220703125,50.720001220703125,18318000,SQ
50.720001220703125,52.970001220703125,50.70000076293945,52.25,52.25,16961300,SQ
52.70000076293945,53.220001220703125,52.150001525878906,52.4900016784668,52.4900016784668,11545300,SQ
52.619998931884766,53.790000915527344,52.099998474121094,53.189998626708984,53.189998626708984,12482100,SQ
53.400001525878906,53.64699935913086,50.7599983215332,51.83000183105469,51.83000183105469,13500400,SQ
53.20000076293945,54.84000015258789,53.20000076293945,54.61000061035156,54.61000061035156,22043000,SQ
55.099998474121094,55.540000915527344,54.09000015258789,54.84000015258789,54.84000015258789,13391000,SQ
54.52000045776367,55.04999923706055,53.900001525878906,54.88999938964844,54.88999938964844,10818300,SQ
54.779998779296875,55.88600158691406,53.150001525878906,54.58000183105469,54.58000183105469,16600600,SQ
54.38999938964844,58.069000244140625,54.29999923706055,57.689998626708984,57.689998626708984,17238200,SQ
57.810001373291016,58.459999084472656,56.52000045776367,57.09000015258789,57.09000015258789,13534300,SQ
56.77000045776367,56.77000045776367,54.27000045776367,55.15999984741211,55.15999984741211,15704100,SQ
54.060001373291016,54.060001373291016,51.119998931884766,51.66999816894531,51.66999816894531,20521900,SQ
53.04999923706055,53.65999984741211,51.11000061035156,53.54999923706055,53.54999923706055,11332700,SQ
54.86000061035156,55.150001525878906,50.349998474121094,51.060001373291016,51.060001373291016,13509300,SQ
